V0,V1,V10,V12,V15,V16,V20,V24,V3,V31,V36,V37,V4,V6,V8,target,type
4.147084173342497,5.8411835711631035,0.262782324061552,1.4955790537481986,0.3059095800574934,1.8927895997046684,0.35441416064098125,0.5315866987086514,0.9210875361883574,15.555189921277075,0.0,0.018284383607084818,1.2057383856165576,1.8643575923805384,3.799373207275236,0.175,train
4.9882707412953184,7.279839912854853,0.4937860680481205,1.4639596848263656,0.3059095800574934,2.7474078519015306,0.3531288706914168,0.5318201861174809,0.9645378337425566,21.939735467763974,0.3697340544542122,0.4078342648580545,1.1105080351197838,2.148236242448508,5.3771145398061275,0.6759999999999999,train
5.090223852486195,7.783637429514933,0.6559888297304972,1.4961012347230993,0.28852443237838543,3.26785043828188,0.3524257876536081,0.5690349334037306,0.9110780384818992,24.904402564131257,0.6118785223600051,0.4264508472047143,1.0812179957606054,2.401542196054224,5.5295839532883075,0.633,train
4.481727975505068,7.025645571089097,0.454651147880217,1.526600606756269,0.2926780820651992,3.5722133310099005,0.33412564154843605,0.6776848088257413,0.8563137982662621,24.929995289350373,0.5114825521490631,0.4887361854785257,1.2621259003926424,2.6316639923063887,5.546472682653186,0.20600000000000002,train
4.381415996570484,8.064593746904086,0.3987231838722759,1.6422535725144969,0.29465998977223795,3.636096072361084,0.3237188305832414,0.5504629404380441,0.8679690832842625,25.564336506024734,0.3808015175825725,0.4995971924558492,1.1627091249397583,2.8180145923555475,5.334857861520861,0.384,train
3.917126729558808,8.019889233353599,0.3455495680423232,1.6957228194150338,0.3147813897221245,3.735388266761393,0.31878741985018266,0.5311196901355064,0.8708913536912779,25.95972526115316,0.3989370685263885,0.3875235202349486,1.2080093464210633,2.915793473025832,5.7375356808223215,0.06,train
4.8131949736366275,7.201675541762331,0.3976788695470325,1.7714105924480743,0.3147813897221245,3.735388266761393,0.3268853339044678,0.5318201861174809,0.9073006536686414,24.472871039014773,0.4063526487121169,0.32913080474234857,1.1213405367414622,3.233778268077618,6.381211562799038,0.415,train
5.024333970674326,7.630693501240602,0.43775248287292695,1.6832352355840041,0.32521066985727537,4.478034837798742,0.3330117276669158,0.5311196901355064,0.9295033838406136,26.90343569219634,0.4602090431059052,0.3853928245090468,1.1336933641225673,3.4583085182880557,6.4465241694970015,0.609,train
4.943479777029356,8.967899543469468,0.4976026757451945,1.7492193784752832,0.328999175500232,4.684507270719173,0.3327637171846552,0.5311196901355064,0.935219735113916,29.308199875568327,0.4501063702044261,0.4311887067502467,1.2590167926003124,3.6227590224108868,6.473899355912693,0.981,train
5.427605098034123,9.92067804984318,0.4841776995728305,1.9303991960737703,0.3308443700976311,4.745211428576316,0.3335691204633444,0.18934502247941545,0.9786248792896808,34.37155769868935,0.4712622823099285,0.35085665176110153,1.6355399465451208,3.5842650530610656,7.056517191913693,0.818,train
5.3297943769947445,10.200219432572052,0.4790650105117316,2.1876063347707166,0.3818364325183605,4.674105681135796,0.33089811851120826,0.00848458388710332,0.9847241808573236,32.36640479723174,0.4274044060373535,0.4478537799721067,1.3903758684382257,3.5046721379497714,6.832826629145218,0.877,train
