V0,V1,V10,V12,V15,V16,V20,V24,V3,V31,V36,V37,V4,V6,V8,target,type
0.77577505407354,0.7234490010515247,0.22174264904235227,0.5708280790248003,0.40224470001385615,0.4879497814146396,0.5379458299812281,0.5691531722856384,0.6651928647659704,0.7293790546802594,0.0,0.018343106299804523,0.57183908045977,0.5086161187698833,0.6641077122947915,0.175,train
0.8337418889689978,0.7787854889589906,0.37388724035608306,0.5644178226145439,0.40224470001385615,0.5697791727384822,0.5349959774738535,0.5694186355189805,0.6894343649946637,0.7960045309442899,0.28970175885801686,0.4360246579461735,0.5443805874840357,0.5412248144220573,0.754812802645565,0.6759999999999999,train
0.8402307137707281,0.7960042060988433,0.46641489074723497,0.5709331651954602,0.37286961341277536,0.6100212980607554,0.5333869670152855,0.6118927528537298,0.6595517609391676,0.8212336525589538,0.42990058628600564,0.4572244775221771,0.5356534695615155,0.5676033934252386,0.7623715601747962,0.633,train
0.7998558038932948,0.7697160883280757,0.3500134879956838,0.5770281630937368,0.37979769987529444,0.6312072637596682,0.4926253687315633,0.7377223254579239,0.6282969964933679,0.8214396045721347,0.37484068315065,0.5289430160878064,0.5874840357598978,0.5897401908801696,0.7631982992795558,0.20600000000000002,train
0.792790194664744,0.805205047318612,0.3146749393040194,0.5994115174443043,0.38312318137730356,0.6354668759107723,0.47036739072137296,0.5906556941863551,0.6350053361792956,0.8264854288950674,0.2967117002294163,0.5415726958352127,0.5595998297147722,0.6065747613997879,0.7526869020904688,0.384,train
0.7583273251622206,0.8037592008412198,0.27960615052603177,0.6093947036569987,0.4176250519606485,0.6419683891940365,0.46004290694556177,0.568622245818954,0.6366824211007774,0.8295747090927814,0.30805505990313536,0.4130205984062547,0.572477650063857,0.6150583244962884,0.7724105350183064,0.06,train
0.8223503965392934,0.77602523659306,0.31400053951982726,0.623160992013451,0.4176250519606485,0.6419683891940365,0.47707160096540624,0.5694186355189805,0.6574172892209178,0.817732468334878,0.31264338516441503,0.34761689971432863,0.54757343550447,0.641171792152704,0.801700720444077,0.415,train
0.8360490266762797,0.7908780231335436,0.3394928513622875,0.60708280790248,0.43605376195094914,0.6865822217240221,0.4902118530437114,0.568622245818954,0.6699191949992376,0.836783029554114,0.3451440224318124,0.4106149451210344,0.5511919965942954,0.6584040296924707,0.8045352545175387,0.609,train
0.8308579668348954,0.8330704521556256,0.3761801996223361,0.6191677175283732,0.4428432866842178,0.6979038224414303,0.48967551622418876,0.568622245818954,0.6731209025766122,0.8541859746679024,0.33915370889625285,0.46263719741392273,0.5866326096211154,0.6704665959703074,0.805716310381481,0.981,train
0.8609949531362653,0.8600157728706624,0.36808740221203123,0.6507986548970155,0.44616876818622697,0.7011545790830624,0.4914186108876374,0.1943190868064773,0.6972099405397164,0.8870353207702606,0.35164414988529186,0.3718237858968576,0.6815666240953596,0.6676829268292682,0.8299279555922995,0.818,train
0.8550829127613554,0.8675078864353313,0.3649851632047477,0.6923076923076923,0.5431619786614936,0.6973433471583903,0.4856529900777688,0.008494823466949894,0.7005641103826803,0.8745752239728143,0.32551618659189396,0.4817320703653586,0.6215410813111962,0.6618504772004242,0.8208338254399433,0.877,train
0.8517664023071376,0.868559411146162,0.4587267332074454,0.7331862126944094,0.5563253429402799,0.7109068490079588,0.47975328506301956,0.008229360233607623,0.7246531483457843,0.8856966326845845,0.32551618659189396,0.5576605021801233,0.6251596424010217,0.6704665959703074,0.8389039801582614,1.077,train
0.6030281182408075,0.5952944269190326,0.3519018073914216,0.5344682639764607,0.6228349729804628,0.7121398946306469,0.36913381603647083,0.00796389700026547,0.7851806677847232,0.6949850684790444,0.3846546010706093,0.8219816568937002,0.5056406981694338,0.6455461293743372,0.5934805716310382,-1.099,train
0.5501081470800288,0.5448212407991587,0.13231723765848388,0.4995796553173602,0.6882361091866427,0.5751597354556663,0.35961383748994363,0.00796389700026547,0.779387101692331,0.6070435588507878,0.2384654601070609,0.7433468651330627,0.46807151979565775,0.6178419936373276,0.485532065666706,-1.656,train
0.6604181687094448,0.6887486855941114,0.21311033180469377,0.614228667507356,0.6882361091866427,0.5587938571908978,0.3865647626709573,0.007698433766923317,0.7464552523250495,0.7003398208217485,0.17563089472342597,0.687114719591039,0.5422520221370797,0.602730646871686,0.5990315341915672,-0.615,train
